,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),axial_Loc,instance_id,ud_group
4581,367241000,ATLANTIS,Research/Survey Vessel,5,128,235,2019-06-05 06:50:07,83.27,2019,"(45.83018, -129.7471)",45.83018,-129.7471,1.58,"(45.8168, -129.754)",AB_20170823095721_20170823100721,Research
4582,367800100,ROGER REVELLE,Research/Survey Vessel,4,40,346,2017-08-23 10:39:00,83.26,2017,"(45.82979, -129.758)",45.82979,-129.758,1.48,"(45.8168, -129.754)",AB_20170823103900_20170823104900,Research
4583,367241000,ATLANTIS,Research/Survey Vessel,4,251,234,2019-06-05 06:54:09,83.27,2019,"(45.83013, -129.7471)",45.83013,-129.7471,1.58,"(45.8168, -129.754)",AB_20170823104900_20170823105900,Research
4584,367800100,ROGER REVELLE,Research/Survey Vessel,4,37,345,2017-08-23 11:04:51,83.26,2017,"(45.83005, -129.7576)",45.83005,-129.7576,1.5,"(45.8168, -129.754)",AB_20170823105900_20170823110900,Research
4585,367241000,ATLANTIS,Research/Survey Vessel,5,157,236,2019-06-05 07:04:07,83.27,2019,"(45.82964, -129.7467)",45.82964,-129.7467,1.54,"(45.8168, -129.754)",AB_20170823110900_20170823111900,Research
4586,367241000,ATLANTIS,Research/Survey Vessel,3,174,235,2019-06-05 07:07:46,83.27,2019,"(45.82955, -129.7466)",45.82955,-129.7466,1.53,"(45.8168, -129.754)",AB_20170823111900_20170823112900,Research
4587,367800100,ROGER REVELLE,Research/Survey Vessel,4,358,347,2017-08-23 11:30:41,83.26,2017,"(45.8301, -129.7579)",45.8301,-129.7579,1.51,"(45.8168, -129.754)",AB_20170823112900_20170823113900,Research
4588,367241000,ATLANTIS,Research/Survey Vessel,5,141,234,2019-06-05 07:13:47,83.27,2019,"(45.82927, -129.7464)",45.82927,-129.7464,1.51,"(45.8168, -129.754)",AB_20170823113900_20170823114900,Research
4589,367241000,ATLANTIS,Research/Survey Vessel,4,125,236,2019-06-05 07:16:17,83.27,2019,"(45.82915, -129.7462)",45.82915,-129.7462,1.5,"(45.8168, -129.754)",AB_20170823114900_20170823115900,Research
4590,367241000,ATLANTIS,Research/Survey Vessel,6,155,236,2019-06-05 07:20:36,83.27,2019,"(45.82885, -129.7459)",45.82885,-129.7459,1.48,"(45.8168, -129.754)",AB_20170823115900_20170823120900,Research
4591,367800100,ROGER REVELLE,Research/Survey Vessel,115,287,290,2018-07-02 20:13:58,83.26,2018,"(45.81797, -129.6971)",45.81797,-129.6971,4.42,"(45.8168, -129.754)",AB_20180702201358_20180702202358,Research
4592,367800100,ROGER REVELLE,Research/Survey Vessel,116,286,288,2018-07-02 20:17:21,83.26,2018,"(45.82155, -129.7134)",45.82155,-129.7134,3.2,"(45.8168, -129.754)",AB_20180702201358_20180702202358,Research
4593,367800100,ROGER REVELLE,Research/Survey Vessel,117,288,288,2018-07-02 20:19:11,83.26,2018,"(45.82315, -129.7206)",45.82315,-129.7206,2.69,"(45.8168, -129.754)",AB_20180702201358_20180702202358,Research
4594,367800100,ROGER REVELLE,Research/Survey Vessel,116,288,290,2018-07-02 20:24:24,83.26,2018,"(45.82831, -129.7439)",45.82831,-129.7439,1.5,"(45.8168, -129.754)",AB_20180702202358_20180702203358,Research
4595,367800100,ROGER REVELLE,Research/Survey Vessel,9,102,9,2018-07-02 20:36:24,83.26,2018,"(45.82973, -129.7521)",45.82973,-129.7521,1.44,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4596,367800100,ROGER REVELLE,Research/Survey Vessel,9,113,10,2018-07-02 20:36:36,83.26,2018,"(45.8297, -129.752)",45.8297,-129.752,1.44,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4597,367800100,ROGER REVELLE,Research/Survey Vessel,10,118,11,2018-07-02 20:36:43,83.26,2018,"(45.82967, -129.752)",45.82967,-129.752,1.44,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4598,367800100,ROGER REVELLE,Research/Survey Vessel,12,82,27,2018-07-02 20:41:33,83.26,2018,"(45.82976, -129.7494)",45.82976,-129.7494,1.48,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4599,367800100,ROGER REVELLE,Research/Survey Vessel,14,92,28,2018-07-02 20:42:01,83.26,2018,"(45.82976, -129.7492)",45.82976,-129.7492,1.49,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4600,367800100,ROGER REVELLE,Research/Survey Vessel,13,92,28,2018-07-02 20:42:05,83.26,2018,"(45.82976, -129.7491)",45.82976,-129.7491,1.49,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4601,367800100,ROGER REVELLE,Research/Survey Vessel,14,93,27,2018-07-02 20:42:15,83.26,2018,"(45.82976, -129.7491)",45.82976,-129.7491,1.49,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4602,367800100,ROGER REVELLE,Research/Survey Vessel,13,93,27,2018-07-02 20:42:36,83.26,2018,"(45.82973, -129.7489)",45.82973,-129.7489,1.49,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4603,367800100,ROGER REVELLE,Research/Survey Vessel,13,92,26,2018-07-02 20:42:44,83.26,2018,"(45.82973, -129.7488)",45.82973,-129.7488,1.49,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4604,367800100,ROGER REVELLE,Research/Survey Vessel,13,91,27,2018-07-02 20:42:46,83.26,2018,"(45.82973, -129.7488)",45.82973,-129.7488,1.49,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4605,367800100,ROGER REVELLE,Research/Survey Vessel,14,90,26,2018-07-02 20:42:57,83.26,2018,"(45.82976, -129.7487)",45.82976,-129.7487,1.5,"(45.8168, -129.754)",AB_20180702203358_20180702204358,Research
4606,367800100,ROGER REVELLE,Research/Survey Vessel,15,80,25,2018-07-02 20:44:06,83.26,2018,"(45.82979, -129.748)",45.82979,-129.748,1.52,"(45.8168, -129.754)",AB_20180702204358_20180702205358,Research
4607,367800100,ROGER REVELLE,Research/Survey Vessel,8,56,348,2018-07-02 20:45:55,83.26,2018,"(45.83006, -129.7472)",45.83006,-129.7472,1.57,"(45.8168, -129.754)",AB_20180702204358_20180702205358,Research
4608,367800100,ROGER REVELLE,Research/Survey Vessel,9,50,344,2018-07-02 20:46:09,83.26,2018,"(45.8301, -129.7471)",45.8301,-129.7471,1.57,"(45.8168, -129.754)",AB_20180702204358_20180702205358,Research
4609,367800100,ROGER REVELLE,Research/Survey Vessel,4,80,342,2018-07-02 20:48:19,83.26,2018,"(45.83032, -129.7469)",45.83032,-129.7469,1.6,"(45.8168, -129.754)",AB_20180702204358_20180702205358,Research
4610,367800100,ROGER REVELLE,Research/Survey Vessel,4,123,341,2018-07-02 20:49:23,83.26,2018,"(45.83032, -129.7469)",45.83032,-129.7469,1.6,"(45.8168, -129.754)",AB_20180702204358_20180702205358,Research
4611,367800100,ROGER REVELLE,Research/Survey Vessel,4,193,339,2018-07-02 20:56:39,83.26,2018,"(45.83037, -129.7469)",45.83037,-129.7469,1.61,"(45.8168, -129.754)",AB_20180702205358_20180702210358,Research
4612,367800100,ROGER REVELLE,Research/Survey Vessel,4,340,342,2018-07-02 20:57:47,83.26,2018,"(45.83042, -129.7469)",45.83042,-129.7469,1.61,"(45.8168, -129.754)",AB_20180702205358_20180702210358,Research
4613,367800100,ROGER REVELLE,Research/Survey Vessel,2,178,340,2018-07-02 21:01:38,83.26,2018,"(45.83041, -129.7469)",45.83041,-129.7469,1.61,"(45.8168, -129.754)",AB_20180702205358_20180702210358,Research
4614,367800100,ROGER REVELLE,Research/Survey Vessel,3,329,342,2018-07-02 21:06:58,83.26,2018,"(45.83047, -129.7469)",45.83047,-129.7469,1.62,"(45.8168, -129.754)",AB_20180702210358_20180702211358,Research
4615,367800100,ROGER REVELLE,Research/Survey Vessel,3,155,338,2018-07-02 21:20:05,83.26,2018,"(45.83037, -129.7469)",45.83037,-129.7469,1.61,"(45.8168, -129.754)",AB_20180702211358_20180702212358,Research
4616,367800100,ROGER REVELLE,Research/Survey Vessel,4,199,325,2018-07-02 21:33:22,83.26,2018,"(45.83041, -129.7468)",45.83041,-129.7468,1.61,"(45.8168, -129.754)",AB_20180702212358_20180702213358,Research
4617,367800100,ROGER REVELLE,Research/Survey Vessel,9,273,319,2018-07-02 21:41:19,83.26,2018,"(45.83039, -129.7489)",45.83039,-129.7489,1.56,"(45.8168, -129.754)",AB_20180702213358_20180702214358,Research
4618,367800100,ROGER REVELLE,Research/Survey Vessel,4,202,324,2018-07-02 21:44:31,83.26,2018,"(45.83035, -129.7497)",45.83035,-129.7497,1.54,"(45.8168, -129.754)",AB_20180702214358_20180702215358,Research
4619,367800100,ROGER REVELLE,Research/Survey Vessel,5,326,336,2018-07-02 21:46:33,83.26,2018,"(45.8303, -129.7498)",45.8303,-129.7498,1.54,"(45.8168, -129.754)",AB_20180702214358_20180702215358,Research
4620,367800100,ROGER REVELLE,Research/Survey Vessel,4,147,339,2018-07-02 21:57:57,83.26,2018,"(45.83035, -129.7498)",45.83035,-129.7498,1.54,"(45.8168, -129.754)",AB_20180702215358_20180702220358,Research
4621,367800100,ROGER REVELLE,Research/Survey Vessel,3,244,339,2018-07-02 21:58:58,83.26,2018,"(45.8304, -129.7498)",45.8304,-129.7498,1.55,"(45.8168, -129.754)",AB_20180702215358_20180702220358,Research
4622,367800100,ROGER REVELLE,Research/Survey Vessel,4,156,339,2018-07-02 22:03:41,83.26,2018,"(45.83032, -129.7498)",45.83032,-129.7498,1.54,"(45.8168, -129.754)",AB_20180702215358_20180702220358,Research
4623,367800100,ROGER REVELLE,Research/Survey Vessel,4,172,338,2018-07-02 22:03:47,83.26,2018,"(45.83032, -129.7498)",45.83032,-129.7498,1.54,"(45.8168, -129.754)",AB_20180702215358_20180702220358,Research
4624,367800100,ROGER REVELLE,Research/Survey Vessel,3,332,339,2018-07-02 22:04:47,83.26,2018,"(45.83035, -129.7498)",45.83035,-129.7498,1.54,"(45.8168, -129.754)",AB_20180702220358_20180702221358,Research
4625,367800100,ROGER REVELLE,Research/Survey Vessel,3,356,339,2018-07-02 22:06:27,83.26,2018,"(45.83039, -129.7498)",45.83039,-129.7498,1.55,"(45.8168, -129.754)",AB_20180702220358_20180702221358,Research
4626,367800100,ROGER REVELLE,Research/Survey Vessel,5,335,339,2018-07-02 22:16:54,83.26,2018,"(45.83037, -129.7498)",45.83037,-129.7498,1.54,"(45.8168, -129.754)",AB_20180702221358_20180702222358,Research
4627,367800100,ROGER REVELLE,Research/Survey Vessel,5,182,338,2018-07-02 22:18:11,83.26,2018,"(45.83027, -129.7498)",45.83027,-129.7498,1.53,"(45.8168, -129.754)",AB_20180702221358_20180702222358,Research
4628,367800100,ROGER REVELLE,Research/Survey Vessel,5,176,338,2018-07-02 22:18:16,83.26,2018,"(45.83029, -129.7498)",45.83029,-129.7498,1.53,"(45.8168, -129.754)",AB_20180702221358_20180702222358,Research
4629,367800100,ROGER REVELLE,Research/Survey Vessel,4,316,338,2018-07-02 22:24:20,83.26,2018,"(45.83043, -129.7499)",45.83043,-129.7499,1.55,"(45.8168, -129.754)",AB_20180702222358_20180702223358,Research
4630,367800100,ROGER REVELLE,Research/Survey Vessel,5,120,341,2018-07-02 22:30:27,83.26,2018,"(45.83035, -129.7498)",45.83035,-129.7498,1.54,"(45.8168, -129.754)",AB_20180702222358_20180702223358,Research
4631,367800100,ROGER REVELLE,Research/Survey Vessel,4,277,339,2018-07-02 22:41:27,83.26,2018,"(45.83027, -129.7503)",45.83027,-129.7503,1.52,"(45.8168, -129.754)",AB_20180702223358_20180702224358,Research
4632,367800100,ROGER REVELLE,Research/Survey Vessel,4,248,342,2018-07-02 22:46:06,83.26,2018,"(45.8303, -129.7507)",45.8303,-129.7507,1.52,"(45.8168, -129.754)",AB_20180702224358_20180702225358,Research
4633,367800100,ROGER REVELLE,Research/Survey Vessel,6,292,343,2018-07-02 22:52:31,83.26,2018,"(45.83033, -129.7517)",45.83033,-129.7517,1.51,"(45.8168, -129.754)",AB_20180702224358_20180702225358,Research
4634,367800100,ROGER REVELLE,Research/Survey Vessel,3,288,340,2018-07-02 22:57:30,83.26,2018,"(45.83037, -129.7522)",45.83037,-129.7522,1.51,"(45.8168, -129.754)",AB_20180702225358_20180702230358,Research
4635,367241000,ATLANTIS,Research/Survey Vessel,4,203,265,2019-06-05 08:39:07,83.27,2019,"(45.8235, -129.7423)",45.8235,-129.7423,1.18,"(45.8168, -129.754)",AB_20180702230358_20180702231358,Research
4636,367800100,ROGER REVELLE,Research/Survey Vessel,3,325,339,2018-07-02 23:15:50,83.26,2018,"(45.83043, -129.7525)",45.83043,-129.7525,1.52,"(45.8168, -129.754)",AB_20180702231358_20180702232358,Research
4637,367800100,ROGER REVELLE,Research/Survey Vessel,4,323,339,2018-07-02 23:30:58,83.26,2018,"(45.83041, -129.7525)",45.83041,-129.7525,1.52,"(45.8168, -129.754)",AB_20180702232358_20180702233358,Research
4638,367241000,ATLANTIS,Research/Survey Vessel,5,275,264,2019-06-05 08:47:06,83.27,2019,"(45.82349, -129.7423)",45.82349,-129.7423,1.17,"(45.8168, -129.754)",AB_20180702233358_20180702234358,Research
4639,367800100,ROGER REVELLE,Research/Survey Vessel,6,1,340,2018-07-02 23:44:37,83.26,2018,"(45.83043, -129.7525)",45.83043,-129.7525,1.52,"(45.8168, -129.754)",AB_20180702234358_20180702235358,Research
4640,367800100,ROGER REVELLE,Research/Survey Vessel,4,148,339,2018-07-02 23:59:39,83.26,2018,"(45.83039, -129.7525)",45.83039,-129.7525,1.51,"(45.8168, -129.754)",AB_20180702235358_20180703000358,Research
4641,367800100,ROGER REVELLE,Research/Survey Vessel,4,145,340,2018-07-02 23:59:48,83.26,2018,"(45.83039, -129.7525)",45.83039,-129.7525,1.51,"(45.8168, -129.754)",AB_20180702235358_20180703000358,Research
4642,367800100,ROGER REVELLE,Research/Survey Vessel,4,143,340,2018-07-03 00:07:50,83.26,2018,"(45.83038, -129.7525)",45.83038,-129.7525,1.51,"(45.8168, -129.754)",AB_20180703000358_20180703001358,Research
4643,367241000,ATLANTIS,Research/Survey Vessel,6,34,264,2019-06-05 09:07:48,83.27,2019,"(45.82503, -129.7425)",45.82503,-129.7425,1.28,"(45.8168, -129.754)",AB_20180703001358_20180703002358,Research
4644,367241000,ATLANTIS,Research/Survey Vessel,9,11,265,2019-06-05 09:10:06,83.27,2019,"(45.82518, -129.7425)",45.82518,-129.7425,1.29,"(45.8168, -129.754)",AB_20180703002358_20180703003358,Research
4645,367800100,ROGER REVELLE,Research/Survey Vessel,3,135,339,2018-07-03 00:36:39,83.26,2018,"(45.83037, -129.7525)",45.83037,-129.7525,1.51,"(45.8168, -129.754)",AB_20180703003358_20180703004358,Research
4646,367241000,ATLANTIS,Research/Survey Vessel,9,2,263,2019-06-05 09:25:07,83.27,2019,"(45.82627, -129.7426)",45.82627,-129.7426,1.38,"(45.8168, -129.754)",AB_20180703004358_20180703005358,Research
4647,367800100,ROGER REVELLE,Research/Survey Vessel,2,140,339,2018-07-03 01:03:12,83.26,2018,"(45.83036, -129.7525)",45.83036,-129.7525,1.51,"(45.8168, -129.754)",AB_20180703005358_20180703010358,Research
4648,367241000,ATLANTIS,Research/Survey Vessel,6,346,266,2019-06-05 09:29:27,83.27,2019,"(45.82633, -129.7426)",45.82633,-129.7426,1.38,"(45.8168, -129.754)",AB_20180703010358_20180703011358,Research
4649,367800100,ROGER REVELLE,Research/Survey Vessel,3,323,340,2018-07-03 01:14:49,83.26,2018,"(45.83032, -129.7526)",45.83032,-129.7526,1.51,"(45.8168, -129.754)",AB_20180703011358_20180703012358,Research
4650,367800100,ROGER REVELLE,Research/Survey Vessel,3,305,339,2018-07-03 01:15:18,83.26,2018,"(45.83032, -129.7526)",45.83032,-129.7526,1.51,"(45.8168, -129.754)",AB_20180703011358_20180703012358,Research
4651,367800100,ROGER REVELLE,Research/Survey Vessel,4,348,340,2018-07-03 01:15:52,83.26,2018,"(45.83032, -129.7526)",45.83032,-129.7526,1.51,"(45.8168, -129.754)",AB_20180703011358_20180703012358,Research
4652,367800100,ROGER REVELLE,Research/Survey Vessel,3,317,340,2018-07-03 01:19:29,83.26,2018,"(45.83035, -129.7526)",45.83035,-129.7526,1.51,"(45.8168, -129.754)",AB_20180703011358_20180703012358,Research
4653,367800100,ROGER REVELLE,Research/Survey Vessel,3,302,340,2018-07-03 01:20:09,83.26,2018,"(45.83035, -129.7526)",45.83035,-129.7526,1.51,"(45.8168, -129.754)",AB_20180703011358_20180703012358,Research
4654,367800100,ROGER REVELLE,Research/Survey Vessel,3,313,341,2018-07-03 01:20:19,83.26,2018,"(45.83035, -129.7526)",45.83035,-129.7526,1.51,"(45.8168, -129.754)",AB_20180703011358_20180703012358,Research
4655,367800100,ROGER REVELLE,Research/Survey Vessel,3,332,339,2018-07-03 01:20:59,83.26,2018,"(45.83035, -129.7526)",45.83035,-129.7526,1.51,"(45.8168, -129.754)",AB_20180703011358_20180703012358,Research
4656,367800100,ROGER REVELLE,Research/Survey Vessel,3,351,339,2018-07-03 01:21:29,83.26,2018,"(45.83035, -129.7526)",45.83035,-129.7526,1.51,"(45.8168, -129.754)",AB_20180703011358_20180703012358,Research
4657,367241000,ATLANTIS,Research/Survey Vessel,4,181,264,2019-06-05 09:41:07,83.27,2019,"(45.8262, -129.7426)",45.8262,-129.7426,1.37,"(45.8168, -129.754)",AB_20180703012358_20180703013358,Research
4658,367241000,ATLANTIS,Research/Survey Vessel,4,221,264,2019-06-05 09:43:07,83.27,2019,"(45.82613, -129.7426)",45.82613,-129.7426,1.36,"(45.8168, -129.754)",AB_20180703013358_20180703014358,Research
4659,367800100,ROGER REVELLE,Research/Survey Vessel,6,180,340,2018-07-03 01:51:20,83.26,2018,"(45.83043, -129.7525)",45.83043,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703014358_20180703015358,Research
4660,367241000,ATLANTIS,Research/Survey Vessel,4,12,264,2019-06-05 09:49:46,83.27,2019,"(45.82615, -129.7426)",45.82615,-129.7426,1.37,"(45.8168, -129.754)",AB_20180703015358_20180703020358,Research
4661,367241000,ATLANTIS,Research/Survey Vessel,8,14,267,2019-06-05 09:53:47,83.27,2019,"(45.82618, -129.7426)",45.82618,-129.7426,1.37,"(45.8168, -129.754)",AB_20180703020358_20180703021358,Research
4662,367800100,ROGER REVELLE,Research/Survey Vessel,3,108,340,2018-07-03 02:18:08,83.26,2018,"(45.83039, -129.7525)",45.83039,-129.7525,1.51,"(45.8168, -129.754)",AB_20180703021358_20180703022358,Research
4663,367241000,ATLANTIS,Research/Survey Vessel,5,347,264,2019-06-05 09:59:07,83.27,2019,"(45.82654, -129.7427)",45.82654,-129.7427,1.39,"(45.8168, -129.754)",AB_20180703022358_20180703023358,Research
4664,367241000,ATLANTIS,Research/Survey Vessel,4,18,264,2019-06-05 10:08:47,83.27,2019,"(45.82723, -129.7428)",45.82723,-129.7428,1.45,"(45.8168, -129.754)",AB_20180703023358_20180703024358,Research
4665,367800100,ROGER REVELLE,Research/Survey Vessel,3,175,339,2018-07-03 02:52:28,83.26,2018,"(45.8304, -129.7525)",45.8304,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703024358_20180703025358,Research
4666,367800100,ROGER REVELLE,Research/Survey Vessel,4,286,340,2018-07-03 03:36:19,83.26,2018,"(45.83047, -129.7525)",45.83047,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703033619_20180703034619,Research
4667,367800100,ROGER REVELLE,Research/Survey Vessel,4,171,339,2018-07-03 03:40:51,83.26,2018,"(45.83045, -129.7526)",45.83045,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703033619_20180703034619,Research
4668,367800100,ROGER REVELLE,Research/Survey Vessel,4,147,339,2018-07-03 05:31:07,83.26,2018,"(45.83041, -129.7525)",45.83041,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703053107_20180703054107,Research
4669,367800100,ROGER REVELLE,Research/Survey Vessel,4,162,339,2018-07-03 05:42:18,83.26,2018,"(45.83035, -129.7525)",45.83035,-129.7525,1.51,"(45.8168, -129.754)",AB_20180703054107_20180703055107,Research
4670,367800100,ROGER REVELLE,Research/Survey Vessel,4,153,337,2018-07-03 05:44:49,83.26,2018,"(45.83038, -129.7525)",45.83038,-129.7525,1.51,"(45.8168, -129.754)",AB_20180703054107_20180703055107,Research
4671,367800100,ROGER REVELLE,Research/Survey Vessel,4,161,338,2018-07-03 05:47:09,83.26,2018,"(45.83037, -129.7525)",45.83037,-129.7525,1.51,"(45.8168, -129.754)",AB_20180703054107_20180703055107,Research
4672,367800100,ROGER REVELLE,Research/Survey Vessel,4,12,339,2018-07-03 05:52:19,83.26,2018,"(45.83047, -129.7525)",45.83047,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703055107_20180703060107,Research
4673,367800100,ROGER REVELLE,Research/Survey Vessel,4,12,339,2018-07-03 05:52:24,83.26,2018,"(45.83045, -129.7525)",45.83045,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703055107_20180703060107,Research
4674,367800100,ROGER REVELLE,Research/Survey Vessel,4,337,340,2018-07-03 05:52:46,83.26,2018,"(45.83048, -129.7526)",45.83048,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703055107_20180703060107,Research
4675,367800100,ROGER REVELLE,Research/Survey Vessel,3,260,339,2018-07-03 05:52:58,83.26,2018,"(45.83043, -129.7526)",45.83043,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703055107_20180703060107,Research
4676,367800100,ROGER REVELLE,Research/Survey Vessel,4,334,346,2018-07-03 05:59:53,83.26,2018,"(45.83037, -129.7525)",45.83037,-129.7525,1.51,"(45.8168, -129.754)",AB_20180703055107_20180703060107,Research
4677,367800100,ROGER REVELLE,Research/Survey Vessel,4,340,346,2018-07-03 06:07:41,83.26,2018,"(45.83048, -129.7525)",45.83048,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703060107_20180703061107,Research
4678,367241000,ATLANTIS,Research/Survey Vessel,5,185,264,2019-06-05 10:28:46,83.27,2019,"(45.82701, -129.7427)",45.82701,-129.7427,1.43,"(45.8168, -129.754)",AB_20180703061107_20180703062107,Research
4679,367800100,ROGER REVELLE,Research/Survey Vessel,6,186,349,2018-07-03 06:21:14,83.26,2018,"(45.83042, -129.7525)",45.83042,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703062107_20180703063107,Research
4680,367800100,ROGER REVELLE,Research/Survey Vessel,4,355,346,2018-07-03 06:28:59,83.26,2018,"(45.83047, -129.7525)",45.83047,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703062107_20180703063107,Research
4681,367800100,ROGER REVELLE,Research/Survey Vessel,3,240,347,2018-07-03 06:33:29,83.26,2018,"(45.83043, -129.7525)",45.83043,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703063107_20180703064107,Research
4682,367800100,ROGER REVELLE,Research/Survey Vessel,4,183,342,2018-07-03 06:34:01,83.26,2018,"(45.83037, -129.7525)",45.83037,-129.7525,1.51,"(45.8168, -129.754)",AB_20180703063107_20180703064107,Research
4683,367800100,ROGER REVELLE,Research/Survey Vessel,3,151,340,2018-07-03 06:34:23,83.26,2018,"(45.83043, -129.7525)",45.83043,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703063107_20180703064107,Research
4684,367800100,ROGER REVELLE,Research/Survey Vessel,7,169,341,2018-07-03 06:41:03,83.26,2018,"(45.8304, -129.7526)",45.8304,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703063107_20180703064107,Research
4685,367800100,ROGER REVELLE,Research/Survey Vessel,4,222,339,2018-07-03 06:41:19,83.26,2018,"(45.83043, -129.7526)",45.83043,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703064107_20180703065107,Research
4686,367800100,ROGER REVELLE,Research/Survey Vessel,5,351,342,2018-07-03 06:54:34,83.26,2018,"(45.83047, -129.7526)",45.83047,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703065107_20180703070107,Research
4687,367800100,ROGER REVELLE,Research/Survey Vessel,3,118,340,2018-07-03 06:55:22,83.26,2018,"(45.83045, -129.7526)",45.83045,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703065107_20180703070107,Research
4688,367800100,ROGER REVELLE,Research/Survey Vessel,5,155,341,2018-07-03 06:55:51,83.26,2018,"(45.8304, -129.7525)",45.8304,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703065107_20180703070107,Research
4689,367800100,ROGER REVELLE,Research/Survey Vessel,3,298,340,2018-07-03 06:56:50,83.26,2018,"(45.83045, -129.7526)",45.83045,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703065107_20180703070107,Research
4690,367241000,ATLANTIS,Research/Survey Vessel,4,167,265,2019-06-05 10:39:47,83.27,2019,"(45.82651, -129.7426)",45.82651,-129.7426,1.4,"(45.8168, -129.754)",AB_20180703070107_20180703071107,Research
4691,367800100,ROGER REVELLE,Research/Survey Vessel,4,344,342,2018-07-03 07:13:09,83.26,2018,"(45.83047, -129.7526)",45.83047,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4692,367800100,ROGER REVELLE,Research/Survey Vessel,4,141,342,2018-07-03 07:14:16,83.26,2018,"(45.83041, -129.7525)",45.83041,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4693,367800100,ROGER REVELLE,Research/Survey Vessel,4,197,340,2018-07-03 07:16:46,83.26,2018,"(45.83041, -129.7525)",45.83041,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4694,367800100,ROGER REVELLE,Research/Survey Vessel,4,348,342,2018-07-03 07:17:36,83.26,2018,"(45.83047, -129.7526)",45.83047,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4695,367800100,ROGER REVELLE,Research/Survey Vessel,4,349,342,2018-07-03 07:17:37,83.26,2018,"(45.83047, -129.7526)",45.83047,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4696,367800100,ROGER REVELLE,Research/Survey Vessel,4,348,342,2018-07-03 07:17:39,83.26,2018,"(45.83045, -129.7526)",45.83045,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4697,367800100,ROGER REVELLE,Research/Survey Vessel,5,347,341,2018-07-03 07:17:43,83.26,2018,"(45.83046, -129.7525)",45.83046,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4698,367800100,ROGER REVELLE,Research/Survey Vessel,5,347,341,2018-07-03 07:17:45,83.26,2018,"(45.83045, -129.7526)",45.83045,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4699,367800100,ROGER REVELLE,Research/Survey Vessel,3,269,342,2018-07-03 07:18:03,83.26,2018,"(45.83042, -129.7525)",45.83042,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4700,367800100,ROGER REVELLE,Research/Survey Vessel,3,229,340,2018-07-03 07:18:17,83.26,2018,"(45.83043, -129.7526)",45.83043,-129.7526,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4701,367800100,ROGER REVELLE,Research/Survey Vessel,3,189,340,2018-07-03 07:18:36,83.26,2018,"(45.8304, -129.7525)",45.8304,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
4702,367800100,ROGER REVELLE,Research/Survey Vessel,4,349,341,2018-07-03 07:20:52,83.26,2018,"(45.83045, -129.7525)",45.83045,-129.7525,1.52,"(45.8168, -129.754)",AB_20180703071107_20180703072107,Research
