,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),central_caldera_Loc,instance_id,ud_group
15228,369565000,KILO MOANA,Research/Survey Vessel,2,0,324,2018-08-24 20:59:24,56.57,2018,"(45.92618, -129.9783)",45.92618,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824205901_20180824210901,Research
15229,369565000,KILO MOANA,Research/Survey Vessel,0,0,325,2018-08-24 21:00:30,56.57,2018,"(45.92619, -129.9783)",45.92619,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824205901_20180824210901,Research
15230,369565000,KILO MOANA,Research/Survey Vessel,1,0,323,2018-08-24 21:11:23,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15231,369565000,KILO MOANA,Research/Survey Vessel,0,0,324,2018-08-24 21:11:27,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15232,369565000,KILO MOANA,Research/Survey Vessel,0,0,324,2018-08-24 21:11:38,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15233,369565000,KILO MOANA,Research/Survey Vessel,0,0,323,2018-08-24 21:12:07,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15234,369565000,KILO MOANA,Research/Survey Vessel,0,0,323,2018-08-24 21:12:09,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15235,369565000,KILO MOANA,Research/Survey Vessel,0,0,322,2018-08-24 21:12:15,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15236,369565000,KILO MOANA,Research/Survey Vessel,0,0,322,2018-08-24 21:12:18,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15237,369565000,KILO MOANA,Research/Survey Vessel,0,0,321,2018-08-24 21:12:38,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15238,369565000,KILO MOANA,Research/Survey Vessel,0,0,322,2018-08-24 21:12:44,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15239,369565000,KILO MOANA,Research/Survey Vessel,0,0,322,2018-08-24 21:12:45,56.57,2018,"(45.92616, -129.9783)",45.92616,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824210901_20180824211901,Research
15240,369565000,KILO MOANA,Research/Survey Vessel,0,0,324,2018-08-24 21:20:04,56.57,2018,"(45.92619, -129.9783)",45.92619,-129.9783,3.98,"(45.9549, -130.0089)",CC_20180824211901_20180824212901,Research
15241,369565000,KILO MOANA,Research/Survey Vessel,8,217,290,2018-08-24 21:27:05,56.57,2018,"(45.92526, -129.9794)",45.92526,-129.9794,4.01,"(45.9549, -130.0089)",CC_20180824211901_20180824212901,Research
15242,367241000,ATLANTIS,Research/Survey Vessel,2,91,250,2019-06-17 01:01:50,83.27,2019,"(45.93336, -130.0144)",45.93336,-130.0144,2.43,"(45.9549, -130.0089)",CC_20180824212901_20180824213901,Research
15243,369565000,KILO MOANA,Research/Survey Vessel,8,220,278,2018-08-24 21:40:01,56.57,2018,"(45.92275, -129.9823)",45.92275,-129.9823,4.13,"(45.9549, -130.0089)",CC_20180824213901_20180824214901,Research
15244,369565000,KILO MOANA,Research/Survey Vessel,9,229,282,2018-08-24 21:41:03,56.57,2018,"(45.92259, -129.9826)",45.92259,-129.9826,4.13,"(45.9549, -130.0089)",CC_20180824213901_20180824214901,Research
15245,369565000,KILO MOANA,Research/Survey Vessel,11,229,283,2018-08-24 21:41:18,56.57,2018,"(45.92255, -129.9826)",45.92255,-129.9826,4.13,"(45.9549, -130.0089)",CC_20180824213901_20180824214901,Research
15246,369565000,KILO MOANA,Research/Survey Vessel,11,229,283,2018-08-24 21:41:19,56.57,2018,"(45.92255, -129.9827)",45.92255,-129.9827,4.13,"(45.9549, -130.0089)",CC_20180824213901_20180824214901,Research
15247,369565000,KILO MOANA,Research/Survey Vessel,9,227,284,2018-08-24 21:41:50,56.57,2018,"(45.92246, -129.9828)",45.92246,-129.9828,4.13,"(45.9549, -130.0089)",CC_20180824213901_20180824214901,Research
15248,369565000,KILO MOANA,Research/Survey Vessel,10,222,281,2018-08-24 21:51:23,56.57,2018,"(45.92067, -129.9849)",45.92067,-129.9849,4.24,"(45.9549, -130.0089)",CC_20180824214901_20180824215901,Research
15249,369565000,KILO MOANA,Research/Survey Vessel,9,220,286,2018-08-24 21:53:49,56.57,2018,"(45.92027, -129.9854)",45.92027,-129.9854,4.26,"(45.9549, -130.0089)",CC_20180824214901_20180824215901,Research
15250,367241000,ATLANTIS,Research/Survey Vessel,2,290,249,2019-06-17 01:12:52,83.27,2019,"(45.93338, -130.0144)",45.93338,-130.0144,2.43,"(45.9549, -130.0089)",CC_20180824215901_20180824220901,Research
15251,369565000,KILO MOANA,Research/Survey Vessel,6,227,274,2018-08-24 22:09:09,56.57,2018,"(45.91775, -129.9884)",45.91775,-129.9884,4.42,"(45.9549, -130.0089)",CC_20180824220901_20180824221901,Research
15252,369565000,KILO MOANA,Research/Survey Vessel,7,224,277,2018-08-24 22:12:02,56.57,2018,"(45.9173, -129.9889)",45.9173,-129.9889,4.46,"(45.9549, -130.0089)",CC_20180824220901_20180824221901,Research
15253,369565000,KILO MOANA,Research/Survey Vessel,0,0,301,2018-08-24 22:26:07,56.57,2018,"(45.91645, -129.9899)",45.91645,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824221901_20180824222901,Research
15254,369565000,KILO MOANA,Research/Survey Vessel,0,0,300,2018-08-24 22:26:12,56.57,2018,"(45.91645, -129.9899)",45.91645,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824221901_20180824222901,Research
15255,369565000,KILO MOANA,Research/Survey Vessel,3,0,299,2018-08-24 22:26:46,56.57,2018,"(45.91645, -129.99)",45.91645,-129.99,4.52,"(45.9549, -130.0089)",CC_20180824221901_20180824222901,Research
15256,369565000,KILO MOANA,Research/Survey Vessel,5,0,301,2018-08-24 22:27:19,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824221901_20180824222901,Research
15257,369565000,KILO MOANA,Research/Survey Vessel,5,0,301,2018-08-24 22:27:28,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824221901_20180824222901,Research
15258,369565000,KILO MOANA,Research/Survey Vessel,4,180,301,2018-08-24 22:27:45,56.57,2018,"(45.91648, -129.99)",45.91648,-129.99,4.51,"(45.9549, -130.0089)",CC_20180824221901_20180824222901,Research
15259,369565000,KILO MOANA,Research/Survey Vessel,2,0,301,2018-08-24 22:28:33,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824221901_20180824222901,Research
15260,369565000,KILO MOANA,Research/Survey Vessel,1,0,301,2018-08-24 22:28:44,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824221901_20180824222901,Research
15261,369565000,KILO MOANA,Research/Survey Vessel,1,0,301,2018-08-24 22:28:56,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824221901_20180824222901,Research
15262,369565000,KILO MOANA,Research/Survey Vessel,1,0,300,2018-08-24 22:29:02,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15263,369565000,KILO MOANA,Research/Survey Vessel,1,0,300,2018-08-24 22:29:03,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15264,369565000,KILO MOANA,Research/Survey Vessel,0,0,300,2018-08-24 22:29:08,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15265,369565000,KILO MOANA,Research/Survey Vessel,0,0,300,2018-08-24 22:29:11,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15266,369565000,KILO MOANA,Research/Survey Vessel,2,0,300,2018-08-24 22:29:37,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15267,369565000,KILO MOANA,Research/Survey Vessel,4,0,299,2018-08-24 22:29:40,56.57,2018,"(45.91648, -129.99)",45.91648,-129.99,4.51,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15268,369565000,KILO MOANA,Research/Survey Vessel,3,0,299,2018-08-24 22:29:47,56.57,2018,"(45.91648, -129.99)",45.91648,-129.99,4.51,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15269,369565000,KILO MOANA,Research/Survey Vessel,4,0,299,2018-08-24 22:29:52,56.57,2018,"(45.91648, -129.99)",45.91648,-129.99,4.51,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15270,369565000,KILO MOANA,Research/Survey Vessel,1,0,298,2018-08-24 22:30:07,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15271,369565000,KILO MOANA,Research/Survey Vessel,3,90,301,2018-08-24 22:31:45,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15272,369565000,KILO MOANA,Research/Survey Vessel,4,0,301,2018-08-24 22:31:47,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15273,369565000,KILO MOANA,Research/Survey Vessel,5,39,300,2018-08-24 22:32:16,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15274,369565000,KILO MOANA,Research/Survey Vessel,2,0,300,2018-08-24 22:32:45,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15275,369565000,KILO MOANA,Research/Survey Vessel,0,0,298,2018-08-24 22:33:43,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15276,369565000,KILO MOANA,Research/Survey Vessel,0,0,298,2018-08-24 22:33:56,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15277,369565000,KILO MOANA,Research/Survey Vessel,0,0,298,2018-08-24 22:34:09,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15278,369565000,KILO MOANA,Research/Survey Vessel,0,0,300,2018-08-24 22:34:17,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15279,369565000,KILO MOANA,Research/Survey Vessel,3,0,301,2018-08-24 22:34:29,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824222901_20180824223901,Research
15280,367241000,ATLANTIS,Research/Survey Vessel,2,251,250,2019-06-17 01:26:11,83.27,2019,"(45.93336, -130.0144)",45.93336,-130.0144,2.43,"(45.9549, -130.0089)",CC_20180824223901_20180824224901,Research
15281,367241000,ATLANTIS,Research/Survey Vessel,1,258,251,2019-06-17 01:29:11,83.27,2019,"(45.93336, -130.0144)",45.93336,-130.0144,2.43,"(45.9549, -130.0089)",CC_20180824224901_20180824225901,Research
15282,369565000,KILO MOANA,Research/Survey Vessel,3,0,301,2018-08-24 23:03:41,56.57,2018,"(45.91649, -129.9899)",45.91649,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15283,369565000,KILO MOANA,Research/Survey Vessel,0,0,303,2018-08-24 23:05:37,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15284,369565000,KILO MOANA,Research/Survey Vessel,2,0,304,2018-08-24 23:05:47,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15285,369565000,KILO MOANA,Research/Survey Vessel,1,180,305,2018-08-24 23:07:36,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15286,369565000,KILO MOANA,Research/Survey Vessel,1,0,306,2018-08-24 23:08:01,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15287,369565000,KILO MOANA,Research/Survey Vessel,1,0,306,2018-08-24 23:08:03,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15288,369565000,KILO MOANA,Research/Survey Vessel,0,0,307,2018-08-24 23:08:17,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15289,369565000,KILO MOANA,Research/Survey Vessel,0,0,308,2018-08-24 23:08:23,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15290,369565000,KILO MOANA,Research/Survey Vessel,0,0,305,2018-08-24 23:08:37,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15291,369565000,KILO MOANA,Research/Survey Vessel,0,0,305,2018-08-24 23:08:43,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15292,369565000,KILO MOANA,Research/Survey Vessel,0,0,305,2018-08-24 23:08:44,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824225901_20180824230901,Research
15293,369565000,KILO MOANA,Research/Survey Vessel,0,0,305,2018-08-24 23:09:46,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15294,369565000,KILO MOANA,Research/Survey Vessel,0,0,305,2018-08-24 23:09:49,56.57,2018,"(45.91648, -129.9899)",45.91648,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15295,369565000,KILO MOANA,Research/Survey Vessel,0,0,305,2018-08-24 23:10:05,56.57,2018,"(45.9165, -129.9899)",45.9165,-129.9899,4.52,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15296,369565000,KILO MOANA,Research/Survey Vessel,0,0,304,2018-08-24 23:14:06,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15297,369565000,KILO MOANA,Research/Survey Vessel,0,0,304,2018-08-24 23:14:31,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15298,369565000,KILO MOANA,Research/Survey Vessel,0,0,304,2018-08-24 23:14:33,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15299,369565000,KILO MOANA,Research/Survey Vessel,0,0,304,2018-08-24 23:14:34,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15300,369565000,KILO MOANA,Research/Survey Vessel,0,0,304,2018-08-24 23:14:38,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15301,369565000,KILO MOANA,Research/Survey Vessel,0,0,305,2018-08-24 23:15:13,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15302,369565000,KILO MOANA,Research/Survey Vessel,0,0,306,2018-08-24 23:15:38,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15303,369565000,KILO MOANA,Research/Survey Vessel,0,0,306,2018-08-24 23:16:02,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15304,369565000,KILO MOANA,Research/Survey Vessel,0,0,305,2018-08-24 23:16:18,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15305,369565000,KILO MOANA,Research/Survey Vessel,0,0,304,2018-08-24 23:16:32,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15306,369565000,KILO MOANA,Research/Survey Vessel,0,0,303,2018-08-24 23:17:02,56.57,2018,"(45.91651, -129.9899)",45.91651,-129.9899,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15307,369565000,KILO MOANA,Research/Survey Vessel,4,270,303,2018-08-24 23:17:25,56.57,2018,"(45.91652, -129.99)",45.91652,-129.99,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15308,369565000,KILO MOANA,Research/Survey Vessel,4,270,303,2018-08-24 23:17:30,56.57,2018,"(45.91653, -129.99)",45.91653,-129.99,4.51,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15309,369565000,KILO MOANA,Research/Survey Vessel,6,297,304,2018-08-24 23:18:37,56.57,2018,"(45.91661, -129.9902)",45.91661,-129.9902,4.5,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15310,369565000,KILO MOANA,Research/Survey Vessel,4,312,304,2018-08-24 23:18:47,56.57,2018,"(45.91663, -129.9902)",45.91663,-129.9902,4.49,"(45.9549, -130.0089)",CC_20180824230901_20180824231901,Research
15311,369565000,KILO MOANA,Research/Survey Vessel,3,270,305,2018-08-24 23:19:47,56.57,2018,"(45.91667, -129.9903)",45.91667,-129.9903,4.49,"(45.9549, -130.0089)",CC_20180824231901_20180824232901,Research
15312,369565000,KILO MOANA,Research/Survey Vessel,2,301,305,2018-08-24 23:20:14,56.57,2018,"(45.91669, -129.9904)",45.91669,-129.9904,4.48,"(45.9549, -130.0089)",CC_20180824231901_20180824232901,Research
15313,369565000,KILO MOANA,Research/Survey Vessel,4,287,305,2018-08-24 23:21:04,56.57,2018,"(45.91673, -129.9905)",45.91673,-129.9905,4.48,"(45.9549, -130.0089)",CC_20180824231901_20180824232901,Research
15314,369565000,KILO MOANA,Research/Survey Vessel,6,303,305,2018-08-24 23:30:42,56.57,2018,"(45.91738, -129.9923)",45.91738,-129.9923,4.36,"(45.9549, -130.0089)",CC_20180824232901_20180824233901,Research
15315,369565000,KILO MOANA,Research/Survey Vessel,0,0,303,2018-08-24 23:42:44,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824233901_20180824234901,Research
15316,369565000,KILO MOANA,Research/Survey Vessel,0,0,303,2018-08-24 23:54:16,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824234901_20180824235901,Research
15317,369565000,KILO MOANA,Research/Survey Vessel,2,0,311,2018-08-25 00:01:36,56.57,2018,"(45.91779, -129.9935)",45.91779,-129.9935,4.29,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15318,369565000,KILO MOANA,Research/Survey Vessel,0,0,310,2018-08-25 00:01:40,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15319,369565000,KILO MOANA,Research/Survey Vessel,2,180,311,2018-08-25 00:01:41,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15320,369565000,KILO MOANA,Research/Survey Vessel,1,0,310,2018-08-25 00:01:45,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15321,369565000,KILO MOANA,Research/Survey Vessel,0,0,310,2018-08-25 00:01:46,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15322,369565000,KILO MOANA,Research/Survey Vessel,2,0,309,2018-08-25 00:01:49,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15323,369565000,KILO MOANA,Research/Survey Vessel,0,0,309,2018-08-25 00:01:57,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15324,369565000,KILO MOANA,Research/Survey Vessel,0,0,309,2018-08-25 00:02:02,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15325,369565000,KILO MOANA,Research/Survey Vessel,0,0,309,2018-08-25 00:02:03,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15326,369565000,KILO MOANA,Research/Survey Vessel,0,0,310,2018-08-25 00:02:06,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15327,369565000,KILO MOANA,Research/Survey Vessel,0,0,309,2018-08-25 00:02:08,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15328,369565000,KILO MOANA,Research/Survey Vessel,0,0,308,2018-08-25 00:02:21,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15329,369565000,KILO MOANA,Research/Survey Vessel,3,0,307,2018-08-25 00:02:25,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15330,369565000,KILO MOANA,Research/Survey Vessel,0,0,307,2018-08-25 00:02:26,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15331,369565000,KILO MOANA,Research/Survey Vessel,0,0,308,2018-08-25 00:02:28,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15332,369565000,KILO MOANA,Research/Survey Vessel,3,0,307,2018-08-25 00:02:31,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15333,369565000,KILO MOANA,Research/Survey Vessel,2,0,306,2018-08-25 00:02:33,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15334,369565000,KILO MOANA,Research/Survey Vessel,2,0,307,2018-08-25 00:02:35,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15335,369565000,KILO MOANA,Research/Survey Vessel,1,0,306,2018-08-25 00:02:41,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15336,369565000,KILO MOANA,Research/Survey Vessel,0,0,307,2018-08-25 00:03:09,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15337,369565000,KILO MOANA,Research/Survey Vessel,0,0,307,2018-08-25 00:03:16,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15338,369565000,KILO MOANA,Research/Survey Vessel,0,0,310,2018-08-25 00:03:22,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15339,369565000,KILO MOANA,Research/Survey Vessel,0,0,309,2018-08-25 00:03:25,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15340,369565000,KILO MOANA,Research/Survey Vessel,0,0,309,2018-08-25 00:03:28,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15341,369565000,KILO MOANA,Research/Survey Vessel,0,0,310,2018-08-25 00:03:30,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15342,369565000,KILO MOANA,Research/Survey Vessel,0,0,309,2018-08-25 00:03:33,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15343,369565000,KILO MOANA,Research/Survey Vessel,0,0,310,2018-08-25 00:03:35,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15344,369565000,KILO MOANA,Research/Survey Vessel,0,0,310,2018-08-25 00:03:38,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15345,369565000,KILO MOANA,Research/Survey Vessel,0,0,307,2018-08-25 00:03:39,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15346,369565000,KILO MOANA,Research/Survey Vessel,3,0,307,2018-08-25 00:03:44,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15347,369565000,KILO MOANA,Research/Survey Vessel,0,0,307,2018-08-25 00:03:50,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15348,369565000,KILO MOANA,Research/Survey Vessel,3,0,307,2018-08-25 00:03:51,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15349,369565000,KILO MOANA,Research/Survey Vessel,0,0,307,2018-08-25 00:03:54,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
15350,369565000,KILO MOANA,Research/Survey Vessel,3,0,307,2018-08-25 00:03:55,56.57,2018,"(45.91776, -129.9935)",45.91776,-129.9935,4.3,"(45.9549, -130.0089)",CC_20180824235901_20180825000901,Research
